#,"Date Time, GMT -0400","Temp, °F",Unnamed: 3,Unnamed: 4
12043.0,2021-03-29 09:13:35,78.3274296875,,
12044.0,2021-03-29 09:13:55,78.250208984375,,
12045.0,2021-03-29 09:14:15,78.250208984375,,
12046.0,2021-03-29 09:14:35,78.095767578125,,
12047.0,2021-03-29 09:14:55,78.018546875,,
12048.0,2021-03-29 09:15:15,77.941326171875,,
12049.0,2021-03-29 09:15:35,77.86410546874998,,
12050.0,2021-03-29 09:15:55,77.86410546874998,,
12051.0,2021-03-29 09:16:15,77.86410546874998,,
12052.0,2021-03-29 09:16:35,77.7096640625,,
12053.0,2021-03-29 09:16:55,77.632443359375,,
12054.0,2021-03-29 09:17:15,77.632443359375,,
12055.0,2021-03-29 09:17:35,77.632443359375,,
12056.0,2021-03-29 09:17:55,77.55522265624998,,
12057.0,2021-03-29 09:18:15,77.478001953125,,
12058.0,2021-03-29 09:18:35,77.40078125,,
12059.0,2021-03-29 09:18:55,77.478001953125,,
12060.0,2021-03-29 09:19:15,77.40078125,,
12061.0,2021-03-29 09:19:35,77.323560546875,,
12062.0,2021-03-29 09:19:55,77.323560546875,,
12063.0,2021-03-29 09:20:15,77.323560546875,,
12064.0,2021-03-29 09:20:35,77.323560546875,,
12065.0,2021-03-29 09:20:55,77.24633984374998,,
12066.0,2021-03-29 09:21:15,77.40078125,,
12067.0,2021-03-29 09:21:35,77.478001953125,,
12068.0,2021-03-29 09:21:55,77.478001953125,,
12069.0,2021-03-29 09:22:15,77.478001953125,,
12070.0,2021-03-29 09:22:35,77.40078125,,
12071.0,2021-03-29 09:22:55,77.478001953125,,
12072.0,2021-03-29 09:23:15,77.55522265624998,,
12073.0,2021-03-29 09:23:35,77.55522265624998,,
12074.0,2021-03-29 09:23:55,77.55522265624998,,
12075.0,2021-03-29 09:24:15,77.632443359375,,
12076.0,2021-03-29 09:24:35,77.632443359375,,
12077.0,2021-03-29 09:24:55,77.7096640625,,
12078.0,2021-03-29 09:25:15,77.786884765625,,
12079.0,2021-03-29 09:25:35,77.7096640625,,
12080.0,2021-03-29 09:25:55,77.786884765625,,
12081.0,2021-03-29 09:26:15,77.86410546874998,,
12082.0,2021-03-29 09:26:35,77.86410546874998,,
12083.0,2021-03-29 09:26:55,77.941326171875,,
12084.0,2021-03-29 09:27:15,77.941326171875,,
12085.0,2021-03-29 09:27:35,78.018546875,,
12086.0,2021-03-29 09:27:55,78.17298828124999,,
12087.0,2021-03-29 09:28:15,78.17298828124999,,
12088.0,2021-03-29 09:28:35,78.250208984375,,
12089.0,2021-03-29 09:28:55,78.17298828124999,,
12090.0,2021-03-29 09:29:15,78.3274296875,,
12091.0,2021-03-29 09:29:35,78.250208984375,,
12092.0,2021-03-29 09:29:55,78.3274296875,,
12093.0,2021-03-29 09:30:15,78.40465039062501,,
12094.0,2021-03-29 09:30:35,78.40465039062501,,
12095.0,2021-03-29 09:30:55,78.40465039062501,,
12096.0,2021-03-29 09:31:15,78.48187109374999,,
12097.0,2021-03-29 09:31:35,78.48187109374999,,
12098.0,2021-03-29 09:31:55,78.48187109374999,,
12099.0,2021-03-29 09:32:15,78.6363125,,
12100.0,2021-03-29 09:32:35,78.55909179687501,,
12101.0,2021-03-29 09:32:55,78.55909179687501,,
12102.0,2021-03-29 09:33:15,78.55909179687501,,
12103.0,2021-03-29 09:33:35,78.55909179687501,,
12104.0,2021-03-29 09:33:55,78.55909179687501,,
12105.0,2021-03-29 09:34:15,78.48187109374999,,
12106.0,2021-03-29 09:34:35,78.48187109374999,,
12107.0,2021-03-29 09:34:55,78.55909179687501,,
12108.0,2021-03-29 09:35:15,78.55909179687501,,
12109.0,2021-03-29 09:35:35,78.55909179687501,,
12110.0,2021-03-29 09:35:55,78.48187109374999,,
12111.0,2021-03-29 09:36:15,78.55909179687501,,
12112.0,2021-03-29 09:36:35,78.55909179687501,,
12113.0,2021-03-29 09:36:55,78.55909179687501,,
12114.0,2021-03-29 09:37:15,78.55909179687501,,
12115.0,2021-03-29 09:37:35,78.6363125,,
12116.0,2021-03-29 09:37:55,78.55909179687501,,
12117.0,2021-03-29 09:38:15,78.55909179687501,,
12118.0,2021-03-29 09:38:35,78.6363125,,
12119.0,2021-03-29 09:38:55,78.55909179687501,,
12120.0,2021-03-29 09:39:15,78.6363125,,
12121.0,2021-03-29 09:39:35,78.55909179687501,,
12122.0,2021-03-29 09:39:55,78.6363125,,
12123.0,2021-03-29 09:40:15,78.55909179687501,Start,ychen12@oberlin.edu
12124.0,2021-03-29 09:40:35,78.71353320312501,,
12125.0,2021-03-29 09:40:55,78.71353320312501,,
12126.0,2021-03-29 09:41:15,78.71353320312501,,
12127.0,2021-03-29 09:41:35,78.71353320312501,,
12128.0,2021-03-29 09:41:55,78.79075390624999,,
12129.0,2021-03-29 09:42:15,78.79075390624999,,
12130.0,2021-03-29 09:42:35,78.86797460937498,,
12131.0,2021-03-29 09:42:55,78.86797460937498,,
12132.0,2021-03-29 09:43:15,79.02241601562498,,
12133.0,2021-03-29 09:43:35,79.02241601562498,,
12134.0,2021-03-29 09:43:55,79.09963671874999,,
12135.0,2021-03-29 09:44:15,79.09963671874999,,
12136.0,2021-03-29 09:44:35,79.17685742187498,,
12137.0,2021-03-29 09:44:55,79.17685742187498,,
12138.0,2021-03-29 09:45:15,79.17685742187498,,
12139.0,2021-03-29 09:45:35,79.254078125,,
12140.0,2021-03-29 09:45:55,79.33129882812499,,
12141.0,2021-03-29 09:46:15,79.33129882812499,,
12142.0,2021-03-29 09:46:35,79.40851953125,,
12143.0,2021-03-29 09:46:55,79.33129882812499,,
12144.0,2021-03-29 09:47:15,79.33129882812499,,
12145.0,2021-03-29 09:47:35,79.33129882812499,,
12146.0,2021-03-29 09:47:55,79.33129882812499,,
12147.0,2021-03-29 09:48:15,79.40851953125,,
12148.0,2021-03-29 09:48:35,79.48574023437499,,
12149.0,2021-03-29 09:48:55,79.48574023437499,,
12150.0,2021-03-29 09:49:15,79.48574023437499,,
12151.0,2021-03-29 09:49:35,79.48574023437499,,
12152.0,2021-03-29 09:49:55,79.40851953125,,
12153.0,2021-03-29 09:50:15,79.33129882812499,End,ychen12@oberlin.edu
12154.0,2021-03-29 09:50:35,79.40851953125,,
12155.0,2021-03-29 09:50:55,79.40851953125,,
12156.0,2021-03-29 09:51:15,79.40851953125,,
12157.0,2021-03-29 09:51:35,79.33129882812499,,
12158.0,2021-03-29 09:51:55,79.33129882812499,,
12159.0,2021-03-29 09:52:15,79.33129882812499,,
12160.0,2021-03-29 09:52:35,79.33129882812499,,
12161.0,2021-03-29 09:52:55,79.33129882812499,,
12162.0,2021-03-29 09:53:15,79.40851953125,,
12163.0,2021-03-29 09:53:35,79.33129882812499,,
12164.0,2021-03-29 09:53:55,79.40851953125,,
12165.0,2021-03-29 09:54:15,79.33129882812499,,
12166.0,2021-03-29 09:54:35,79.33129882812499,,
12167.0,2021-03-29 09:54:55,79.254078125,,
12168.0,2021-03-29 09:55:15,79.33129882812499,,
12169.0,2021-03-29 09:55:35,79.33129882812499,,
12170.0,2021-03-29 09:55:55,79.254078125,,
12171.0,2021-03-29 09:56:15,79.254078125,,
12172.0,2021-03-29 09:56:35,79.17685742187498,,
12173.0,2021-03-29 09:56:55,79.17685742187498,,
12174.0,2021-03-29 09:57:15,79.17685742187498,,
12175.0,2021-03-29 09:57:35,79.09963671874999,,
12176.0,2021-03-29 09:57:55,79.09963671874999,,
12177.0,2021-03-29 09:58:15,79.02241601562498,,
12178.0,2021-03-29 09:58:35,78.9451953125,,
12179.0,2021-03-29 09:58:55,78.9451953125,,
12180.0,2021-03-29 09:59:15,78.9451953125,,
12181.0,2021-03-29 09:59:35,78.9451953125,,
12182.0,2021-03-29 09:59:55,78.86797460937498,,
12183.0,2021-03-29 10:00:15,78.86797460937498,,
12184.0,2021-03-29 10:00:35,78.86797460937498,,
12185.0,2021-03-29 10:00:55,78.71353320312501,,
12186.0,2021-03-29 10:01:15,78.6363125,,
12187.0,2021-03-29 10:01:35,78.6363125,,
12188.0,2021-03-29 10:01:55,78.6363125,,
12189.0,2021-03-29 10:02:15,78.55909179687501,,
12190.0,2021-03-29 10:02:35,78.48187109374999,,
12191.0,2021-03-29 10:02:55,78.48187109374999,,
12192.0,2021-03-29 10:03:15,78.40465039062501,,
12193.0,2021-03-29 10:03:35,78.40465039062501,,
12194.0,2021-03-29 10:03:55,78.3274296875,,
12195.0,2021-03-29 10:04:15,78.250208984375,,
12196.0,2021-03-29 10:04:35,78.250208984375,,
12197.0,2021-03-29 10:04:55,78.17298828124999,,
12198.0,2021-03-29 10:05:15,78.17298828124999,,
12199.0,2021-03-29 10:05:35,78.095767578125,,
12200.0,2021-03-29 10:05:55,78.018546875,,
12201.0,2021-03-29 10:06:15,78.018546875,,
12202.0,2021-03-29 10:06:35,77.941326171875,,
12203.0,2021-03-29 10:06:55,77.941326171875,,
12204.0,2021-03-29 10:07:15,77.786884765625,,
12205.0,2021-03-29 10:07:35,77.786884765625,,
12206.0,2021-03-29 10:07:55,77.7096640625,,
12207.0,2021-03-29 10:08:15,77.786884765625,,
12208.0,2021-03-29 10:08:35,77.632443359375,,
12209.0,2021-03-29 10:08:55,77.632443359375,,
12210.0,2021-03-29 10:09:15,77.55522265624998,,
12211.0,2021-03-29 10:09:35,77.55522265624998,,
12212.0,2021-03-29 10:09:55,77.478001953125,,
12213.0,2021-03-29 10:10:15,77.40078125,,
12214.0,2021-03-29 10:10:35,77.323560546875,,
12215.0,2021-03-29 10:10:55,77.24633984374998,,
12216.0,2021-03-29 10:11:15,77.323560546875,,
12217.0,2021-03-29 10:11:35,77.24633984374998,,
12218.0,2021-03-29 10:11:55,77.169119140625,,
12219.0,2021-03-29 10:12:15,77.09189843749999,,
12220.0,2021-03-29 10:12:35,77.09189843749999,,
12221.0,2021-03-29 10:12:55,77.09189843749999,,
12222.0,2021-03-29 10:13:15,76.93745703124998,,
12223.0,2021-03-29 10:13:35,76.93745703124998,,
12224.0,2021-03-29 10:13:55,76.93745703124998,,
12225.0,2021-03-29 10:14:15,76.860236328125,,
12226.0,2021-03-29 10:14:35,76.860236328125,,
12227.0,2021-03-29 10:14:55,76.860236328125,,
12228.0,2021-03-29 10:15:15,76.705794921875,,
12229.0,2021-03-29 10:15:35,76.705794921875,,
12230.0,2021-03-29 10:15:55,76.62857421875,,
12231.0,2021-03-29 10:16:15,76.783015625,,
12232.0,2021-03-29 10:16:35,76.705794921875,,
12233.0,2021-03-29 10:16:55,76.62857421875,,
12234.0,2021-03-29 10:17:15,76.551353515625,,
12235.0,2021-03-29 10:17:35,76.4741328125,,
12236.0,2021-03-29 10:17:55,76.551353515625,,
12237.0,2021-03-29 10:18:15,76.4741328125,,
12238.0,2021-03-29 10:18:35,76.396912109375,,
12239.0,2021-03-29 10:18:55,76.396912109375,,
12240.0,2021-03-29 10:19:15,76.242470703125,,
12241.0,2021-03-29 10:19:35,76.31969140625,,
12242.0,2021-03-29 10:19:55,76.242470703125,,
12243.0,2021-03-29 10:20:15,76.242470703125,,
12244.0,2021-03-29 10:20:35,76.16525,,
12245.0,2021-03-29 10:20:55,76.16525,,
12246.0,2021-03-29 10:21:15,76.16525,,
12247.0,2021-03-29 10:21:35,76.08802929687499,,
12248.0,2021-03-29 10:21:55,76.01080859375,,
12249.0,2021-03-29 10:22:15,76.08802929687499,,
12250.0,2021-03-29 10:22:35,76.01080859375,,
12251.0,2021-03-29 10:22:55,75.93358789062499,,
12252.0,2021-03-29 10:23:15,75.93358789062499,,
12253.0,2021-03-29 10:23:35,75.93358789062499,,
12254.0,2021-03-29 10:23:55,75.8563671875,,
12255.0,2021-03-29 10:24:15,75.77914648437499,,
12256.0,2021-03-29 10:24:35,75.77914648437499,,
12257.0,2021-03-29 10:24:55,75.77914648437499,,
12258.0,2021-03-29 10:25:15,75.70192578125,,
12259.0,2021-03-29 10:25:35,75.77914648437499,,
12260.0,2021-03-29 10:25:55,75.77914648437499,,
12261.0,2021-03-29 10:26:15,75.62470507812499,,
12262.0,2021-03-29 10:26:35,75.62470507812499,,
12263.0,2021-03-29 10:26:55,75.547484375,,
12264.0,2021-03-29 10:27:15,75.62470507812499,,
12265.0,2021-03-29 10:27:35,75.47026367187499,,
12266.0,2021-03-29 10:27:55,75.47026367187499,,
12267.0,2021-03-29 10:28:15,75.547484375,,
12268.0,2021-03-29 10:28:35,75.39304296875,,
12269.0,2021-03-29 10:28:55,75.31582226562499,,
12270.0,2021-03-29 10:29:15,75.39304296875,,
12271.0,2021-03-29 10:29:35,75.39304296875,,
12272.0,2021-03-29 10:29:55,75.31582226562499,,
12273.0,2021-03-29 10:30:15,75.31582226562499,,
12274.0,2021-03-29 10:30:35,75.2386015625,,
12275.0,2021-03-29 10:30:55,75.2386015625,,
12276.0,2021-03-29 10:31:15,75.16138085937499,,
12277.0,2021-03-29 10:31:35,75.2386015625,,
12278.0,2021-03-29 10:31:55,75.16138085937499,,
12279.0,2021-03-29 10:32:15,75.08416015625,,
12280.0,2021-03-29 10:32:35,75.08416015625,,
12281.0,2021-03-29 10:32:55,75.08416015625,,
12282.0,2021-03-29 10:33:15,75.00693945312499,,
12283.0,2021-03-29 10:33:35,75.00693945312499,,
12284.0,2021-03-29 10:33:55,74.92971874999999,,
12285.0,2021-03-29 10:34:15,75.00693945312499,,
12286.0,2021-03-29 10:34:35,75.00693945312499,,
12287.0,2021-03-29 10:34:55,74.85249804687501,,
12288.0,2021-03-29 10:35:15,74.85249804687501,,
12289.0,2021-03-29 10:35:35,74.77527734374999,,
12290.0,2021-03-29 10:35:55,74.85249804687501,,
12291.0,2021-03-29 10:36:15,74.77527734374999,,
12292.0,2021-03-29 10:36:35,74.69805664062501,,
12293.0,2021-03-29 10:36:55,74.77527734374999,,
12294.0,2021-03-29 10:37:15,74.69805664062501,,
12295.0,2021-03-29 10:37:35,74.62083593749999,,
12296.0,2021-03-29 10:37:55,74.69805664062501,,
12297.0,2021-03-29 10:38:15,74.69805664062501,,
12298.0,2021-03-29 10:38:35,74.62083593749999,,
12299.0,2021-03-29 10:38:55,74.62083593749999,,
12300.0,2021-03-29 10:39:15,74.62083593749999,,
12301.0,2021-03-29 10:39:35,74.46639453124999,,
12302.0,2021-03-29 10:39:55,74.54361523437501,,
12303.0,2021-03-29 10:40:15,74.54361523437501,,
12304.0,2021-03-29 10:40:35,74.46639453124999,,
12305.0,2021-03-29 10:40:55,74.46639453124999,,
12306.0,2021-03-29 10:41:15,74.46639453124999,,
12307.0,2021-03-29 10:41:35,74.38917382812501,,
12308.0,2021-03-29 10:41:55,74.38917382812501,,
12309.0,2021-03-29 10:42:15,74.46639453124999,,
12310.0,2021-03-29 10:42:35,74.38917382812501,,
12311.0,2021-03-29 10:42:55,74.38917382812501,,
12312.0,2021-03-29 10:43:15,74.38917382812501,,
12313.0,2021-03-29 10:43:35,74.31195312499999,,
12314.0,2021-03-29 10:43:55,74.38917382812501,,
12315.0,2021-03-29 10:44:15,74.38917382812501,,
12316.0,2021-03-29 10:44:35,74.31195312499999,,
12317.0,2021-03-29 10:44:55,74.23473242187501,,
12318.0,2021-03-29 10:45:15,74.31195312499999,,
12319.0,2021-03-29 10:45:35,74.23473242187501,,
12320.0,2021-03-29 10:45:55,74.31195312499999,,
12321.0,2021-03-29 10:46:15,74.23473242187501,,
12322.0,2021-03-29 10:46:35,74.23473242187501,,
12323.0,2021-03-29 10:46:55,74.15751171874999,,
12324.0,2021-03-29 10:47:15,74.23473242187501,,
12325.0,2021-03-29 10:47:35,74.15751171874999,,
12326.0,2021-03-29 10:47:55,74.15751171874999,,
12327.0,2021-03-29 10:48:15,74.15751171874999,,
12328.0,2021-03-29 10:48:35,74.15751171874999,,
12329.0,2021-03-29 10:48:55,74.15751171874999,,
12330.0,2021-03-29 10:49:15,74.08029101562501,,
12331.0,2021-03-29 10:49:35,74.08029101562501,,
12332.0,2021-03-29 10:49:55,74.15751171874999,,
12333.0,2021-03-29 10:50:15,74.08029101562501,,
12334.0,2021-03-29 10:50:35,74.00307031249999,,
12335.0,2021-03-29 10:50:55,74.00307031249999,,
12336.0,2021-03-29 10:51:15,74.00307031249999,,
12337.0,2021-03-29 10:51:35,74.00307031249999,,
12338.0,2021-03-29 10:51:55,74.00307031249999,,
12339.0,2021-03-29 10:52:15,74.08029101562501,,
12340.0,2021-03-29 10:52:35,73.925849609375,,
12341.0,2021-03-29 10:52:55,73.925849609375,,
12342.0,2021-03-29 10:53:15,73.925849609375,,
12343.0,2021-03-29 10:53:35,73.925849609375,,
12344.0,2021-03-29 10:53:55,73.925849609375,,
12345.0,2021-03-29 10:54:15,73.925849609375,,
12346.0,2021-03-29 10:54:35,73.925849609375,,
12347.0,2021-03-29 10:54:55,73.925849609375,,
12348.0,2021-03-29 10:55:15,73.84862890624998,,
12349.0,2021-03-29 10:55:35,73.84862890624998,,
12350.0,2021-03-29 10:55:55,73.84862890624998,,
12351.0,2021-03-29 10:56:15,73.84862890624998,,
12352.0,2021-03-29 10:56:35,73.771408203125,,
12353.0,2021-03-29 10:56:55,73.771408203125,,
12354.0,2021-03-29 10:57:15,73.771408203125,,
12355.0,2021-03-29 10:57:35,73.69418749999998,,
12356.0,2021-03-29 10:57:55,73.771408203125,,
12357.0,2021-03-29 10:58:15,73.69418749999998,,
12358.0,2021-03-29 10:58:35,73.771408203125,,
12359.0,2021-03-29 10:58:55,73.69418749999998,,
12360.0,2021-03-29 10:59:15,73.771408203125,,
12361.0,2021-03-29 10:59:35,73.616966796875,,
12362.0,2021-03-29 10:59:55,73.616966796875,,
12363.0,2021-03-29 11:00:15,73.53974609374998,,
12364.0,2021-03-29 11:00:35,73.616966796875,,
12365.0,2021-03-29 11:00:55,73.53974609374998,,
12366.0,2021-03-29 11:01:15,73.53974609374998,,
12367.0,2021-03-29 11:01:35,73.462525390625,,
12368.0,2021-03-29 11:01:55,73.462525390625,,
12369.0,2021-03-29 11:02:15,73.462525390625,,
12370.0,2021-03-29 11:02:35,73.462525390625,,
12371.0,2021-03-29 11:02:55,73.462525390625,,
12372.0,2021-03-29 11:03:15,73.462525390625,,
12373.0,2021-03-29 11:03:35,73.38530468749998,,
12374.0,2021-03-29 11:03:55,73.462525390625,,
12375.0,2021-03-29 11:04:15,73.38530468749998,,
12376.0,2021-03-29 11:04:35,73.38530468749998,,
12377.0,2021-03-29 11:04:55,73.308083984375,,
12378.0,2021-03-29 11:05:15,73.38530468749998,,
12379.0,2021-03-29 11:05:35,73.308083984375,,
12380.0,2021-03-29 11:05:55,73.38530468749998,,
12381.0,2021-03-29 11:06:15,73.308083984375,,
12382.0,2021-03-29 11:06:35,73.308083984375,,
12383.0,2021-03-29 11:06:55,73.38530468749998,,
12384.0,2021-03-29 11:07:15,73.23086328124998,,
12385.0,2021-03-29 11:07:35,73.23086328124998,,
12386.0,2021-03-29 11:07:55,73.308083984375,,
12387.0,2021-03-29 11:08:15,73.308083984375,,
12388.0,2021-03-29 11:08:35,73.308083984375,,
12389.0,2021-03-29 11:08:55,73.23086328124998,,
12390.0,2021-03-29 11:09:15,73.23086328124998,,
12391.0,2021-03-29 11:09:35,73.23086328124998,,
12392.0,2021-03-29 11:09:55,73.308083984375,,
12393.0,2021-03-29 11:10:15,73.23086328124998,,
12394.0,2021-03-29 11:10:35,73.23086328124998,,
12395.0,2021-03-29 11:10:55,73.23086328124998,,
12396.0,2021-03-29 11:11:15,73.153642578125,,
12397.0,2021-03-29 11:11:35,73.153642578125,,
12398.0,2021-03-29 11:11:55,73.153642578125,,
12399.0,2021-03-29 11:12:15,73.153642578125,,
12400.0,2021-03-29 11:12:35,73.23086328124998,,
12401.0,2021-03-29 11:12:55,73.153642578125,,
12402.0,2021-03-29 11:13:15,73.23086328124998,,
12403.0,2021-03-29 11:13:35,73.153642578125,,
12404.0,2021-03-29 11:13:55,73.153642578125,,
12405.0,2021-03-29 11:14:15,73.07642187499998,,
12406.0,2021-03-29 11:14:35,73.07642187499998,,
12407.0,2021-03-29 11:14:55,73.153642578125,,
12408.0,2021-03-29 11:15:15,73.07642187499998,,
12409.0,2021-03-29 11:15:35,73.153642578125,,
12410.0,2021-03-29 11:15:55,73.07642187499998,,
12411.0,2021-03-29 11:16:15,72.999201171875,,
12412.0,2021-03-29 11:16:35,72.999201171875,,
12413.0,2021-03-29 11:16:55,72.999201171875,,
12414.0,2021-03-29 11:17:15,72.999201171875,,
12415.0,2021-03-29 11:17:35,72.999201171875,,
12416.0,2021-03-29 11:17:55,72.92198046875001,,
12417.0,2021-03-29 11:18:15,72.999201171875,,
12418.0,2021-03-29 11:18:35,72.999201171875,,
12419.0,2021-03-29 11:18:55,72.92198046875001,,
12420.0,2021-03-29 11:19:15,73.07642187499998,,
12421.0,2021-03-29 11:19:35,72.92198046875001,,
12422.0,2021-03-29 11:19:55,72.999201171875,,
12423.0,2021-03-29 11:20:15,72.92198046875001,,
12424.0,2021-03-29 11:20:35,72.92198046875001,,
12425.0,2021-03-29 11:20:55,72.999201171875,,
12426.0,2021-03-29 11:21:15,72.92198046875001,,
12427.0,2021-03-29 11:21:35,72.92198046875001,,
12428.0,2021-03-29 11:21:55,72.92198046875001,,
12429.0,2021-03-29 11:22:15,72.92198046875001,,
12430.0,2021-03-29 11:22:35,72.92198046875001,,
12431.0,2021-03-29 11:22:55,72.999201171875,,
12432.0,2021-03-29 11:23:15,72.92198046875001,,
12433.0,2021-03-29 11:23:35,72.92198046875001,,
12434.0,2021-03-29 11:23:55,72.92198046875001,,
12435.0,2021-03-29 11:24:15,72.92198046875001,,
12436.0,2021-03-29 11:24:35,72.92198046875001,,
12437.0,2021-03-29 11:24:55,72.92198046875001,,
12438.0,2021-03-29 11:25:15,72.92198046875001,,
12439.0,2021-03-29 11:25:35,72.92198046875001,,
12440.0,2021-03-29 11:25:55,72.92198046875001,,
12441.0,2021-03-29 11:26:15,72.844759765625,,
12442.0,2021-03-29 11:26:35,72.92198046875001,,
12443.0,2021-03-29 11:26:55,72.844759765625,,
12444.0,2021-03-29 11:27:15,72.92198046875001,,
12445.0,2021-03-29 11:27:35,72.92198046875001,,
12446.0,2021-03-29 11:27:55,72.92198046875001,,
12447.0,2021-03-29 11:28:15,72.844759765625,,
